EAR       	MAR	       Label
0.347803225	0.43198871	1
0.30927244	0.502924629	1
0.292949478	0.383467473	1
0.204426688	0.552969947	1
0.278226629	0.514141059	1
0.300843202	0.406191008	1
0.295332236	0.476755658	1
0.266905448	0.482672578	1
0.311202153	0.359089673	1
0.312451086	0.452582325	1
0.323880618	0.622664268	1
0.211750982	0.507761705	1
0.318269275	0.575432032	1
0.32695336	0.323962141	1
0.319640508	0.568213813	1
0.306487614	0.53554606	1
0.27469519	0.597971947	1
0.257133468	0.432101395	1
0.229578045	0.388441945	1
0.247452498	0.445875381	1
0.242135362	0.474619046	1
0.258569007	0.446288925	1
0.30031843	0.278312978	1
0.33753213	0.509729879	1
0.270207811	0.472294109	1
0.303413763	0.445673216	1
0.252547944	0.516797111	1
0.301913889	0.332092443	1
0.33370605	0.357487984	1
0.328215084	0.391692279	1
0.328583317	0.251647032	1
0.158269605	0.56079875	1
0.164103486	0.294906594	1
0.210784153	0.4104262	1
0.256653832	0.533781151	1
0.165644885	0.460946493	1
0.28669505	0.505332606	1
0.293652637	0.531097991	1
0.302576737	0.409447217	1
0.31066776	0.372289174	1
0.290122525	0.402067104	1
0.295204639	0.354032054	1
0.343461099	0.405523533	1
0.361654289	0.347879612	1
0.312597685	0.424459775	1
0.31966135	0.424421641	1
0.317779091	0.576013999	1
0.278685821	0.512121577	1
0.266216458	0.473485827	1
0.253317226	0.486666961	1
0.256923889	0.511619707	1
0.253418389	0.505502749	1
0.185032902	0.577044345	1
0.328942356	0.545349773	1
0.240698365	0.693311359	1
0.293724085	0.681989241	1
0.288777479	0.35029858	1
0.256846176	0.671928411	1
0.239911989	0.627663624	1
0.221890646	0.548841915	1
0.238817038	0.691258285	1
0.315107215	0.663114409	1
0.286938787	0.417271379	1
0.29131715	0.454951454	1
0.297744271	0.435251401	1
0.262776097	0.748939029	1
0.2445616	0.896417382	1
0.240935999	0.86372803	1
0.267983952	0.518422612	1
0.288942755	0.515116491	1
0.275374526	0.747430868	1
0.276460563	0.763729446	1
0.270283294	0.640338209	1
0.254149812	0.382753596	1
0.345330935	0.476033431	1
0.313834448	0.545817717	1
0.314378612	0.538727526	1
0.242914557	0.533714571	1
0.222111652	0.581439965	1
0.170514348	0.414556451	1
0.252163724	0.54226289	1
0.342475089	0.563656347	1
0.21015701	0.573870232	1
0.298554823	0.584267618	1
0.261568094	0.571585498	1
0.309847104	0.661397335	1
0.296124681	0.674281728	1
0.272785226	0.651871872	1
0.281802737	0.363061258	1
0.321761759	0.500159812	1
0.352683129	0.417442826	1
0.394011047	0.525627318	1
0.261957755	0.694602329	1
0.244067397	0.543527301	1
0.260841234	0.556465394	1
0.284724615	0.546505344	1
0.274901667	0.194994755	1
0.324163612	0.564402189	1
0.332213653	0.458100263	1
0.265791167	0.521184692	1
0.227661408	0.391490434	1
0.212811579	0.552272794	1
0.126327107	0.421397125	1
0.282718787	0.476133929	1
0.308772744	0.65277803	1
0.392336729	0.199296198	1
0.282865461	0.306169496	1
0.273212865	0.085657622	1
0.314525635	0.538751264	1
0.308922932	0.061934459	1
0.329443009	0.580828319	1
0.299084532	0.591444627	1
0.330647981	0.517698617	1
0.317612124	0.275484526	1
0.286046805	0.519892872	1
0.274238658	0.477188005	1
0.261326518	0.556256108	1
0.249059118	0.654726009	1
0.217704035	0.609041688	1
0.228896366	0.263652193	1
0.245116384	0.551865637	1
0.219793281	0.712991384	1
0.313988618	0.638626705	1
0.236526964	0.687956189	1
0.231157377	0.205607431	1
0.2427653	0.56843034	1
0.256453041	0.711492603	1
0.307162249	0.328039817	1
0.288467665	0.360571385	1
0.196523434	0.512911779	1
0.182026364	0.555690434	1
0.216470688	0.524761767	1
0.310872177	0.387674035	1
0.308297632	0.487526459	1
0.326643835	0.529927049	1
0.350030646	0.557264528	1
0.300778154	0.492380711	1
0.25922418	0.478746866	1
0.266209522	0.555623336	1
0.260374367	0.59621795	1
0.320786675	0.633139442	1
0.245746295	0.607508092	1
0.29553388	0.556335491	1
0.192591164	0.424926547	1
0.205760962	0.492249545	1
0.236858711	0.553479573	1
0.221054264	0.409330802	1
0.192294043	0.744321591	1
0.257051709	0.586328042	1
0.304963685	0.580071773	1
0.237231161	0.441255805	1
0.215567625	0.591013078	1
0.304198052	0.751288811	1
0.301787568	0.800927365	1
0.29288613	0.754862175	1
0.292344827	0.871743394	1
0.304437726	0.773991302	1
0.251139234	0.82316082	1
0.230418773	0.713165516	1
0.291191225	0.706201506	1
0.232574374	0.706182958	1
0.241346838	0.484531155	1
0.258113745	0.425264267	1
0.326799789	0.454731256	1
0.280249674	0.309428098	1
0.304098206	0.3775146	1
0.310552232	0.334240484	1
0.299571654	0.197857285	1
0.225975556	0.704523972	1
0.360971532	0.587677246	1
0.24095303	0.426370119	1
0.231068911	0.658319876	1
0.230984705	0.619532239	1
0.322583182	0.438708199	1
0.312129819	0.513489326	1
0.340362148	0.475002931	1
0.276169157	0.721244496	1
0.203947042	0.751757928	1
0.363393625	0.509319724	1
0.205652724	0.725682313	1
0.172091218	0.750044098	1
0.184773125	0.683884531	1
0.169773356	0.423885141	1
0.223671888	0.614380561	1
0.179180866	0.483047745	1
0.285946475	0.304391995	1
0.293153595	0.179523546	1
0.35015702	0.553183186	1
0.314728952	0.31559051	1
0.30101284	0.267506007	1
0.297028746	0.274761351	1
0.282246986	0.233286352	1
0.188410648	0.723502673	1
0.209208987	0.902191249	1
0.200038242	0.664971445	1
0.1883811	0.89843634	1
0.261168067	0.336878404	1
0.139821025	0.911508618	1
0.187563016	0.775992301	1
0.181908034	0.49218679	1
0.148759858	0.868537176	1
0.196586791	0.659545463	1
0.225798801	0.526069091	1
0.254108061	0.382936085	1
0.21532022	0.444240653	1
0.190426808	0.616179721	1
0.158467558	0.762370852	1
0.228810353	0.518306817	1
0.258251356	0.578086885	1
0.416649521	0.689106099	1
0.33839726	0.483906605	1
0.162781832	0.819106454	1
0.150156739	0.793117033	1
0.18858764	0.726239313	1
0.231795886	0.75642804	1
0.20398528	0.411275512	1
0.215678506	0.595800341	1
0.198113348	0.58937652	1
0.211326048	0.452160713	1
0.229124235	0.774972419	1
0.255969094	0.858837692	1
0.30865546	0.846758615	1
0.224627988	0.42932166	1
0.327785861	0.545951559	1
0.303843298	0.44821093	1
0.353416993	0.404823509	1
0.239895795	0.378313347	1
0.257203578	0.566460933	1
0.326575252	0.582799835	1
0.30499132	0.576950362	1
0.319874075	0.500492748	1
0.097386445	0.712393289	1
0.064737669	0.751111369	1
0.203486296	0.684066451	1
0.262618012	0.316631743	1
0.107318937	0.764571631	1
0.060644747	0.690100083	1
0.132071001	0.849094018	1
0.204030042	0.571038697	1
0.191221494	0.447396283	1
0.206559185	0.536299119	1
0.372886332	0.576165439	1
0.380614168	0.645119569	1
0.35363527	0.714559598	1
0.198765395	0.062642814	1
0.161463588	0.010970028	0
0.314564615	0.015604225	0
0.403812637	0.010641725	0
0.2833973	0.024778764	0
0.327269041	0.011344572	0
0.322395564	0.006185433	0
0.279410203	0.096076873	0
0.268156945	0.021065276	0
0.216446843	0.021811015	0
0.308350914	0.021454976	0
0.290681897	0.033690218	0
0.28639837	0.015427743	0
0.341182557	0.016099793	0
0.392819785	0.157443426	0
0.325867666	0.020141583	0
0.182540852	0.079968175	0
0.265865245	0.004569082	0
0.301386403	0.019318317	0
0.348440694	0.019823314	0
0.313567961	0.018998624	0
0.286045498	0.039294144	0
0.360633767	0.008019662	0
0.331235707	0.009611742	0
0.313836186	0.009801612	0
0.272339278	0.042523531	0
0.304596018	0.01741234	0
0.243480631	0.145305114	0
0.407054624	0.02423707	0
0.333423321	0.063051593	0
0.29163314	0.015030325	0
0.352474558	0.010923526	0
0.315872902	0.004882557	0
0.329896299	0.011096467	0
0.310345741	0.010245817	0
0.336612271	0.061139626	0
0.311675909	0.018937085	0
0.330355744	0.036192594	0
0.319296047	0.024713228	0
0.285982191	0.043119235	0
0.256971912	0.030530962	0
0.303193416	0.010324061	0
0.295938212	0.012617135	0
0.291829077	0.010751753	0
0.302284854	0.023919592	0
0.32532756	0.280070276	0
0.267412148	0.014633382	0
0.306045829	0.045248844	0
0.479987791	0.09138483	0
0.356866488	0.017308618	0
0.363559032	0.029615499	0
0.328883961	0.016269175	0
0.291946159	0.024043389	0
0.320042063	0.033815346	0
0.328261654	0.020677327	0
0.246886328	0.027357557	0
0.306429944	0.016918372	0
0.330541872	0.051427361	0
0.332197908	0.016260333	0
0.324646826	0.224832774	0
0.242245675	0.026228708	0
0.274322047	0.011542885	0
0.323256585	0.011443374	0
0.357863524	0.003925894	0
0.418729819	0.004912119	0
0.316405217	0.00936117	0
0.323189993	0.011673874	0
0.312109041	0.00045314	0
0.282261457	0.032771289	0
0.293909859	0.011015946	0
0.288226705	0.01543762	0
0.282623526	0.009291479	0
0.315064659	0.011862045	0
0.347354991	0.03395975	0
0.331605843	0.006563865	0
0.206276958	0.059323018	0
0.311795217	0.037265548	0
0.225451883	0.036458235	0
0.348345084	0.006247413	0
0.371875226	0.017376448	0
0.310694235	0.025862392	0
0.346433369	0.045359052	0
0.346329804	0.043238027	0
0.319317472	0.026342259	0
0.358289911	0.005983982	0
0.378722101	0.031605998	0
0.400560702	0.03735204	0
0.381115585	0.047224821	0
0.300038359	0.020251884	0
0.312388979	0.012226563	0
0.315910125	0.084963355	0
0.335377147	0.033390835	0
0.290565079	0.014965209	0
0.33768662	0.01961749	0
0.339145986	0.026349066	0
0.354028837	0.016983799	0
0.338330887	0.019258677	0
0.372825961	0.02961919	0
0.302921005	0.040218031	0
0.227016824	0.022902255	0
0.329515494	0.039088799	0
0.25637933	0.01852292	0
0.338657228	0.123288728	0
0.41662352	0.043948057	0
0.392529062	0.021299864	0
0.312647849	0.024498024	0
0.270020738	0.011442781	0
0.349735464	0.01045832	0
0.357073947	0.001687813	0
0.329198972	0.016060166	0
0.215289446	0.401839826	0
0.256970594	0.224463691	0
0.337923187	0.685131979	1
0.361883981	0.646827005	1
0.358068836	0.64651913	1
0.371980618	0.480034726	1
0.31100757	0.510575367	1
0.291004677	0.519451387	1
0.297996108	0.520681538	1
0.24226215	0.63289861	1
0.268260255	0.833682565	1
0.274972976	0.961148411	1
0.191651258	0.706976568	1
0.29722736	0.517427703	1
0.295901553	0.606776653	1
0.118610697	0.460235994	1
0.267948529	0.40535325	1
0.137033897	0.749007111	1
0.283185826	0.402418804	1
0.286009782	0.476423709	1
0.091440699	0.621554066	1
0.347167624	0.513726102	1
0.317198644	0.537689875	1
0.337827904	0.605077989	1
0.365415807	0.620089577	1
0.260551758	0.487502067	1
0.268311093	0.533621706	1
0.294746409	0.461287146	1
0.161078397	0.477789598	1
0.164807115	0.597712666	1
0.292810122	0.511581788	1
0.308637645	0.41398258	1
0.361178869	0.730350746	1
0.355301669	0.663031249	1
0.209173785	0.566877182	1
0.197885306	0.522955583	1
0.184533374	0.276112464	1
0.295694667	0.441758542	1
0.297344272	0.44030221	1
0.285122196	0.582524852	1
0.267256506	0.578095358	1
0.31374662	0.388284811	1
0.307459725	0.465862342	1
0.237195595	0.508605037	1
0.298510696	0.379312241	1
0.296168872	0.396956155	1
0.234657115	0.670461464	1
0.235739928	0.527916045	1
0.337005101	0.421825973	1
0.266472302	0.609703746	1
0.263532838	0.487870413	1
0.34384715	0.35908465	1
0.252605343	0.499001627	1
0.357542256	0.510958706	1
0.390895083	0.326112361	1
0.301046721	0.830027352	1
0.280707841	0.492824399	1
0.263150343	0.541526902	1
0.299618221	0.575235882	1
0.307143324	0.500080162	1
0.296401213	0.472663976	1
0.307841331	0.648940835	1
0.266578225	0.551801948	1
0.29911081	0.602432858	1
0.298941478	0.46403552	1
0.268242166	0.418438229	1
0.222448335	0.356705709	1
0.333224218	0.666107988	1
0.222168047	0.441521891	1
0.278450131	0.512368256	1
0.222772185	0.412198718	1
0.261356468	0.314485062	1
0.194199128	0.429681407	1
0.334904596	0.509518524	1
0.235905096	0.670567367	1
0.238935509	0.694002987	1
0.258360337	0.549061464	1
0.277459514	0.645807343	1
0.210434699	0.367858656	1
0.294340718	0.462823624	1
0.227125806	0.777433515	1
0.271866232	0.040069121	1
0.288553596	0.184068858	1
0.31960359	0.593329397	1
0.247024342	0.65950942	1
0.191168105	0.408942477	1
0.310814898	0.688164295	1
0.288937468	0.50466135	1
0.307277625	0.422443882	1
0.2445307	0.481453264	1
0.328232637	0.589929141	1
0.241132402	0.504723321	1
0.327009617	0.518287291	1
0.208467179	0.727593168	1
0.165156306	0.742882377	1
0.167095186	0.634317735	1
0.236595139	0.471848541	1
0.192626889	0.668201027	1
0.221139118	0.691712968	1
0.23890034	0.381011296	1
0.21178051	0.46458158	1
0.19476684	0.720028054	1
0.180874709	0.661026851	1
0.18622961	0.536109537	1
0.319561848	0.574841933	1
0.314616353	0.586065698	1
0.260920075	0.718736747	1
0.177179158	0.565326409	1
